id|customerid|branchid|parent_customer_id|customer_id|site_id|installation_number|productid|productvalidfrom|productvalidthru|installationdate|installation_status|client_mapping_id|company_profile_id|company_parent_id
5190|NS6081010002258|1568274588997||186|||NM1011|9/25/2022|9/24/2023|9/25/2020|A|||
4082|NS6081010002459|1582271416520||198|||ND6320|3/2/2023|3/1/2024|3/2/2020|A|||
6773|NS6081010003112|1644979170425||153|||ND6328|2/22/2023|2/21/2024|2/22/2022|A|||
6221|NS6081020001577|1524544057126||153|||NM1011|4/26/2023|4/25/2024|4/26/2018|A|||
6220|NS6081020001577|1524544057126||153|||ND6320|4/26/2023|4/25/2024|4/26/2018|A|||
2982|NS6081020001577|1524544057126||153|||NM1011|4/26/2023|4/25/2024|4/9/2019|A|||
2481|NS6081020001577|1524544057126||153|||NT1010|4/26/2023|4/25/2024|4/9/2019|A|||
2982|NS6081020001577|1524544057126||153|||NM1011|4/26/2023|4/25/2024|4/9/2019|A|||
6221|NS6081020001577|1524544057126||153|||NM1011|4/26/2023|4/25/2024|4/26/2018|A|||
4069|NS6081020002108|1549953075227||131|||NM1011|3/30/2022|3/29/2023|3/30/2020|A|||
3295|NS6081020002108|1549953075227||131|||NT1010|2/14/2022|2/13/2023|2/14/2019|A|||
2972|NS6081020002108|1549953075227||131|||NM1011|2/14/2022|2/13/2023|2/14/2019|A|||
2972|NS6081020002108|1549953075227||131|||NM1011|2/14/2022|2/13/2023|2/14/2019|A|||
3792|NS6081020002458|1581932478055||157|||ND6320|2/17/2023|2/16/2024|2/17/2020|A|||
7434|NS6081020002762|1606203556337||132|||ND6328|12/3/2022|12/3/2023|11/20/2021|A|||
5823|NS6081020002854|1612854782859||120|||ND6320|2/15/2023|2/14/2024|2/15/2021|A|||
5985|NS6081020002910|1616388655510||131|||ND6321|3/29/2023|3/28/2024|3/29/2021|A|||
4040|NS6081030001836|1540280995234||238|||NM1011|3/25/2023|3/24/2024|3/27/2020|A|||
4041|NS6081030001836|1540280995234||238|||NM1011|3/25/2023|3/24/2024|3/27/2020|A|||
2254|NS6081030001897|1548128340254|232|241|||ND6150|1/21/2023|1/20/2024|1/21/2019|A|||
3429|NS6081030001928|1547009103082||218|||ND6151|1/14/2023|1/13/2024|1/14/2019|A|||
3440|NS6081030001930|1547008987361|222|254|||ND6150|1/14/2023|1/13/2024|1/14/2019|A|||
3441|NS6081030001933|1547533134872|||||ND6150|1/21/2023|1/20/2024|1/21/2019|A|||
2544|NS6081030001934|1547532997950|218|221|||ND6151|1/21/2023|1/20/2024|1/21/2019|A|||
2255|NS6081030001937|1547719329200|218|281|||ND6150|1/21/2023|1/20/2024|1/21/2019|A|||
3335|NS6081030002262|1571901103404|218|381|||ND6321|10/31/2022|10/30/2023|10/31/2019|A|||
4621|NS6081030002262|1571901103404|218|381|||NM1011|6/29/2022|6/28/2023|6/29/2020|A|||
3430|NS6081030002262|1510909365587|218|381|||ND6150|9/23/2022|9/22/2023|9/23/2019|A|||
3491|NS6081030002262|1568602639283|218|381|||ND6321|9/23/2022|9/22/2023|9/23/2019|A|||
5218|NS6081030002716|1603421240976||232|||ND6151|11/13/2022|11/12/2023|11/2/2020|A|||
5218|NS6081030002716|1603421240976||232|||ND6151|11/13/2022|11/12/2023|11/2/2020|A|||
6004|NS6081040002472|1583287201683||214|||NM1011|3/9/2023|3/8/2024|3/9/2020|A|||
3874|NS6081040002472|1583287201683||214|||ND6320|3/9/2023|3/8/2024|3/9/2020|A|||
5278|NS6081040002729|1605491395083||204|||ND6320|11/23/2022|11/22/2023|11/23/2020|A|||
2271|NS6081070001441|1515639335665||288|||NM1011|2/1/2023|1/31/2024|1/15/2018|A|||
2269|NS6081070001441|1515639335665||288|||ND6150|2/1/2023|1/31/2024|1/15/2018|A|||
5144|NS6081070002705|1602579778183|||||ND6121|10/22/2021|10/21/2022|10/22/2020|A|||
2275|NS6081080001794|1538708967279||345|||ND6150|10/8/2022|10/7/2023|10/8/2018|A|||
2277|NS6081080001796|1538623106444||346|||ND6150|10/8/2022|10/7/2023|10/8/2018|A|||
5692|NS6081080002847|1612329520579||356|||ND6150|2/8/2023|2/7/2024|2/8/2021|A|||
5904|NS6081080002862|1612855314612||346|||ND6320|2/18/2023|2/17/2024|2/18/2021|A|||
4790|NS6081090001758|1537265765332||268|||NM1011|9/24/2022|9/23/2023|9/24/2018|A|||
4793|NS6081090001758|1537265765332||268|||NM1011|7/17/2022|7/16/2023|7/23/2020|A|||
2280|NS6081090001758|1537265638005||268|||ND6250|9/24/2022|9/23/2023|9/24/2018|A|||
2755|NS6081090001758|1537265765332||268|||ND6321|9/24/2022|9/23/2023|9/24/2018|A|||
6161|NS6081090002941|1621235295129||274|||ND6151|5/31/2022|5/30/2023|5/31/2021|A|||
6948|NS6081100003170|1654678272325||257|||NM1011|3/29/2023|3/28/2024|3/29/2022|A|||
6948|NS6081100003170|1654678272325||257|||NM1011|3/29/2023|3/28/2024|3/29/2022|A|||
6948|NS6081100003170|1654678272325||257|||NM1011|3/29/2023|3/28/2024|3/29/2022|A|||
6945|NS6081100003170|1654678272325||257|||ND6150|3/29/2023|3/28/2024|3/29/2022|A|||
2281|NS6082020001939|1548234823369|859|876|||ND6150|1/23/2023|1/23/2024|1/23/2019|A|||
4929|NS6082020002529|1592375041776||872|||ND6320|6/22/2022|6/21/2023|6/22/2020|A|||
4930|NS6082020002529|1592375041776||872|||NM1011|6/22/2022|6/21/2023|6/22/2020|A|||
6159|NS6082020002896|1620293522786||870|||ND6320|5/17/2022|5/16/2023|5/17/2021|A|||
7669|NS6082020002896|1620293522786||870|||NM1011|5/17/2022|5/16/2023|5/17/2021|A|||
6366|NS6082020002987|1626059121906|872|1162|||ND6151|8/16/2022|8/15/2023|8/16/2021|A|||
3997|NS6082030002480|1585024356394||921|||ND6120|3/30/2023|3/29/2024|3/30/2020|A|||
6901|NS6082030003151|1651650465321||921|||ND6120|6/1/2023|5/31/2024|6/1/2022|A|||
4116|NS6082040002487|1586399186209||827|||NM1011|4/16/2023|4/15/2024|4/16/2020|A|||
4115|NS6082040002487|1586399186209||827|||ND6320|4/16/2023|4/15/2024|4/16/2020|A|||
5009|NS6082040002650|1599807890407|827|841|||ND6320|9/28/2022|9/27/2023|9/28/2020|A|||
6681|NS6082040002650|1599807890407|827|841|||NM1011|1/10/2023|1/9/2024|9/28/2020|A|||
5079|NS6082050001829|1541393077879|796|805|||ND6150|11/12/2022|11/11/2023|11/12/2018|A|||
5221|NS6082050002724|1603847569769||796|||ND6320|11/13/2022|11/12/2023|11/9/2020|A|||
5222|NS6082050002724|1603847569769||796|||NM1011|11/13/2022|11/12/2023|11/9/2020|A|||
5221|NS6082050002724|1603847569769||796|||ND6320|11/13/2022|11/12/2023|11/9/2020|A|||
5953|NS6082050002898|1615262291259||801|||ND6320|3/15/2023|3/14/2024|3/15/2021|A|||
2283|NS6083010001517|1522203109974||46|||ND6250|4/1/2023|3/31/2024|4/1/2018|A|||
4816|NS6083010002455|1581580517020||85|||NM1011|7/27/2022|7/26/2023|7/27/2020|A|||
7730|NS6083010002455|1581580517020||85|||ND6320|2/17/2023|2/16/2024|2/17/2020|A|||
3796|NS6083010002455|1581580787228||85|||ND6250|11/13/2022|11/12/2023|11/13/2019|A|||
7731|NS6083010002455|1581580517020||85|||NT1010|2/17/2023|2/16/2024|2/17/2020|A|||
5140|NS6083010002704|1602473736780|||||ND6121|10/19/2022|10/18/2023|10/19/2020|A|||
5139|NS6083010002704|1602474842440|||||ND6320|10/19/2022|10/18/2023|10/19/2020|A|||
5976|NS6083010002883|1614052927810||84|||ND6320|3/22/2023|3/21/2024|3/22/2021|A|||
4644|NS6083030001421|1513244592641||419|||NM1011|6/30/2022|6/29/2023|6/30/2020|A|||
6635|NS6083030001421|1514471596179||419|||ND6251|1/6/2023|1/5/2024|1/6/2018|A|||
2293|NS6083030001431|1514450269699|||||NM1011|1/1/2018|12/31/2018|1/4/2018|A|||
2292|NS6083030001431|1514450269699|||||ND6320|1/1/2018|12/31/2018|1/4/2018|A|||
2295|NS6083030001496|1519370486187|406|471|||ND6250|3/1/2023|2/28/2024|2/26/2018|A|||
6283|NS6083030001546|1522744025308||93|||NM1011|6/28/2022|6/27/2023|6/28/2021|A|||
6258|NS6083030001546|1522744025308||93|||NM1011|6/28/2022|6/27/2023|6/22/2021|A|||
6258|NS6083030001546|1522744025308||93|||NM1011|6/28/2022|6/27/2023|6/22/2021|A|||
7923|NS6083030001546|1522744025308||93|||ND6250|4/9/2022|4/8/2023|4/9/2018|A|||
6283|NS6083030001546|1522744025308||93|||NM1011|6/28/2022|6/27/2023|6/28/2021|A|||
4622|NS6083030001583|1524715585309||105|||NM1011|6/26/2022|6/25/2023|6/26/2020|A|||
2307|NS6083030001643|1529999025829||298|||ND6120|6/28/2022|6/27/2023|6/28/2018|A|||
4296|NS6083030001663|1531207543289||505|||NM1011|2/19/2022|2/18/2023|2/19/2019|A|||
4296|NS6083030001663|1531207543289||505|||NM1011|2/19/2022|2/18/2023|2/19/2019|A|||
4294|NS6083030001663|1531207543289||505|||NM1011|2/19/2022|2/18/2023|2/26/2019|A|||
6557|NS6083030001663|1531207543289||505|||ND6328|7/12/2022|7/11/2023|11/13/2021|A|||
4294|NS6083030001663|1531207543289||505|||NM1011|2/19/2022|2/18/2023|2/26/2019|A|||
4714|NS6083030001663|1531207543289||505|||NM1011|7/12/2022|7/11/2023|7/12/2018|A|||
4324|NS6083030001663|1531207543289||505|||NT1010|7/12/2022|7/11/2023|2/18/2019|A|||
5332|NS6083030001863|1542789921726||414|||NM1011|11/26/2022|11/25/2023|11/26/2018|A|||
5330|NS6083030001863|1542789921726||414|||ND6150|11/26/2022|11/25/2023|11/26/2018|A|||
5331|NS6083030001863|1542790039320||414|||ND6321|11/26/2022|11/25/2023|11/26/2018|A|||
3455|NS6083030001888|1545120093670||109|||ND6150|1/7/2023|1/6/2024|1/7/2019|A|||
5868|NS6083030002423|1582788699993||423|||NM1011|4/13/2023|4/12/2024|4/13/2020|A|||
5867|NS6083030002423|1582788699993||423|||ND6320|4/13/2023|4/12/2024|4/13/2020|A|||
7736|NS6083030002911|1616398012426||497|||NM1011|3/29/2022|3/28/2023|3/29/2021|A|||
5982|NS6083030002911|1616398012426||497|||ND6320|3/29/2022|3/28/2023|3/29/2021|A|||
6342|NS6083030002991|1627035608418|||||ND6150|3/1/2022|2/28/2023|8/2/2021|A|||
7375|NS6083030003030|1635304212958||1193|||ND6150|11/1/2022|10/31/2023|11/1/2021|A|||
7374|NS6083030003031|1635757517686||1194|||ND6150|11/15/2022|11/14/2023|11/15/2021|A|||
7406|NS6083030003156|1652257599895||1161|||NM1011|10/28/2022|10/27/2023|10/28/2022|A|||
4052|NS6083040001397|1511420263768||572|||NM1011|3/15/2022|3/14/2023|3/15/2019|A|||
3993|NS6083040001397|1511420263768||572|||NM1011|3/15/2022|3/14/2023|3/15/2019|A|||
4052|NS6083040001397|1511420263768||572|||NM1011|3/15/2022|3/14/2023|3/15/2019|A|||
3993|NS6083040001397|1511420263768||572|||NM1011|3/15/2022|3/14/2023|3/15/2019|A|||
7237|NS6083040001397|1511420263768||572|||ND6328|11/27/2022|11/26/2023|9/17/2022|A|||
5592|NS6083040001397|1511420263768||572|||NM1011|11/27/2022|11/26/2023|11/27/2017|A|||
5401|NS6083040001397|1511420263768||572|||NT1010|11/27/2022|11/26/2023|3/15/2019|A|||
3994|NS6083040002122|1551162877557|572|595|||NM1011|3/29/2023|3/28/2024|3/29/2019|A|||
3021|NS6083040002218|1565232362435||620|||ND6320|8/12/2022|8/11/2023|8/12/2019|A|||
5000|NS6083040002218|1565232362435||620|||NM1011|9/9/2020|9/9/2021|9/9/2020|A|||
7761|NS6083040003294|1665474325748|591|1325|||NM1011|10/18/2022|10/17/2023|3/6/2023|A|||
7762|NS6083040003294|1665474325748|591|1325|||NT1010|10/18/2022|10/17/2023|3/6/2023|A|||
7761|NS6083040003294|1665474325748|591|1325|||NM1011|10/18/2022|10/17/2023|3/6/2023|A|||
7356|NS6083050001940|1547803369465||603|||ND6328|1/22/2023|1/21/2024|10/15/2022|A|||
2965|NS6083050001940|1547803369465||603|||NM1011|1/22/2023|1/21/2024|1/22/2019|A|||
4018|NS6083050002128|1552297381375|603|607|||NT1010|3/15/2023|3/14/2024|3/14/2019|A|||
4017|NS6083050002128|1552297381375|603|607|||NM1011|3/15/2023|3/14/2024|3/14/2019|A|||
7350|NS6083050002128|1552297381375|603|607|||ND6328|3/15/2023|3/14/2024|10/15/2022|A|||
7496|NS6083050002128|1552297381375|603|607|||NM1011|3/15/2023|3/14/2024|11/2/2022|A|||
7284|NS6083050002805|1609752632937||591|||ND6328|1/11/2023|1/10/2024|9/24/2022|A|||
2325|NS6083060001442|1515640291480|||||ND6250|2/1/2018|1/31/2019|1/15/2018|A|||
2327|NS6083060001442|1515640661138|||||NM1011|2/1/2018|1/31/2019|1/15/2018|A|||
2326|NS6083060001442|1515640661138|||||ND6321|2/1/2018|1/31/2019|1/15/2018|A|||
4241|NS6083060001452|1516009725768||745|||NM1011|5/6/2022|5/5/2023|5/6/2020|A|||
3686|NS6083060001452|1516009725768||745|||NM1011|2/1/2023|1/31/2024|2/1/2020|A|||
3686|NS6083060001452|1516009725768||745|||NM1011|2/1/2023|1/31/2024|2/1/2020|A|||
4183|NS6083060001452|1516009725768||745|||NT1010|2/1/2023|1/31/2024|4/1/2019|A|||
2963|NS6083060001452|1516009725768||745|||NM1011|2/1/2023|1/31/2024|1/18/2018|A|||
2963|NS6083060001452|1516009725768||745|||NM1011|2/1/2023|1/31/2024|1/18/2018|A|||
7252|NS6083060001459|1516602604162||740|||ND6328|2/1/2023|1/31/2024|9/10/2022|A|||
3453|NS6083060001459|1516602604162||740|||NM1011|2/1/2023|1/31/2024|1/25/2018|A|||
6853|NS6083060001482|1518073953648||736|||NM1011|4/22/2022|4/21/2023|4/22/2022|A|||
2332|NS6083060001609|1526367655254|||||ND6251|6/1/2018|5/31/2019|6/1/2018|A|||
2333|NS6083060001610|1526366959509||728|||ND6251|6/1/2018|5/31/2019|6/1/2018|A|||
4715|NS6083060001665|1531278546532||706|||NM1011|7/16/2022|7/15/2023|7/8/2020|A|||
4572|NS6083060001665|1531278546532||706|||NM1011|7/16/2022|7/15/2023|7/16/2018|A|||
4570|NS6083060001665|1531278485926||706|||ND6250|7/16/2022|7/15/2023|7/16/2018|A|||
4571|NS6083060001665|1531278546532||706|||ND6321|7/16/2022|7/15/2023|7/16/2018|A|||
7268|NS6083060001672|1531813482653||773|||ND6328|7/23/2022|7/22/2023|9/17/2022|A|||
5733|NS6083060001672|1531813482653||773|||NT1010|7/23/2022|7/22/2023|3/14/2019|A|||
4719|NS6083060001709|1533701803087||762|||NM1011|8/13/2022|8/12/2023|8/13/2018|A|||
3839|NS6083060001709|1533701803087||762|||NM1011|2/28/2021|2/27/2022|2/28/2020|A|||
4718|NS6083060001709|1533701803087||762|||ND6320|8/13/2022|8/12/2023|8/13/2018|A|||
4166|NS6083060001709|1533701803087||762|||NT1010|8/13/2022|8/12/2023|4/1/2019|A|||
4719|NS6083060001709|1533701803087||762|||NM1011|8/13/2022|8/12/2023|8/13/2018|A|||
5753|NS6083060001709|1533701803087||762|||NM1011|4/6/2020|4/5/2021|4/6/2020|A|||
4075|NS6083060001709|1533701803087||762|||NM1011|4/1/2023|3/31/2024|4/1/2019|A|||
4704|NS6083060001846|1541389347398||663|||ND6250|11/12/2022|11/11/2023|11/12/2018|A|||
2340|NS6083060002132|1552980814383||773|||ND6150|3/21/2023|3/20/2024|3/21/2019|A|||
2341|NS6083060002135|1553154888334||761|||ND6150|3/25/2023|3/24/2024|3/25/2019|A|||
4319|NS6083060002175|1557387053857||752|||NM1011|5/9/2022|5/8/2023|5/19/2020|A|||
4319|NS6083060002175|1557387053857||752|||NM1011|5/9/2022|5/8/2023|5/19/2020|A|||
5926|NS6083060002175|1557387053857||752|||NT1010|5/9/2022|5/8/2023|10/29/2019|A|||
7349|NS6083060002175|1557387053857||752|||ND6328|5/9/2022|5/8/2023|10/15/2022|A|||
3757|NS6083060002175|1557387053857||752|||NM1011|1/20/2023|1/19/2024|1/20/2020|A|||
2836|NS6083060002175|1557387053857||752|||NM1011|5/9/2022|5/8/2023|5/9/2019|A|||
2836|NS6083060002175|1557387053857||752|||NM1011|5/9/2022|5/8/2023|5/9/2019|A|||
6300|NS6083060002978|1624499154096||1159|||NM1011|1/1/2022|12/31/2022|7/1/2021|A|||
6451|NS6083060002978|1624499154096||1159|||ND6328|1/1/2022|12/31/2022|10/2/2021|A|||
6299|NS6083060002978|1624499154096||1159|||NT1010|1/1/2022|12/31/2022|7/1/2021|A|||
6300|NS6083060002978|1624499154096||1159|||NM1011|1/1/2022|12/31/2022|7/1/2021|A|||
7359|NS6083060002981|1624870006168|661|1141|||ND6328|7/5/2022|7/4/2023|10/15/2022|A|||
6455|NS6083060003022|1632471028745|||||ND6321|10/4/2022|10/3/2023|10/4/2021|A|||
6493|NS6083060003022|1632471028745|||||NM1011|10/4/2022|10/3/2023|10/4/2021|A|||
6716|NS6083060003096|1642579578982|||||ND6328|2/2/2023|2/1/2024|2/2/2022|A|||
4325|NS6084030001399|1511842528168||1062|||ND6320|12/1/2022|11/30/2023|12/1/2017|A|||
4326|NS6084030001399|1511842528168||1062|||NM1011|12/1/2022|11/30/2023|12/1/2017|A|||
3952|NS6084030002139|1553585849830||1067|||NM1011|3/28/2022|3/27/2023|3/28/2019|A|||
4356|NS6084030002139|1553585849830||1067|||ND6320|3/28/2023|3/27/2024|3/28/2019|A|||
4357|NS6084030002139|1553585849830||1067|||NM1011|5/27/2023|5/26/2024|5/27/2019|A|||
3952|NS6084030002139|1553585849830||1067|||NM1011|3/28/2022|3/27/2023|3/28/2019|A|||
5063|NS6085010001427|1538633625876|||||ND6121|10/9/2022|10/8/2023|10/9/2018|A|||
4769|NS6085010001427|1514351236856|||||NM1011|2/28/2023|2/27/2024|2/28/2019|A|||
3105|NS6085010001427|1538633625876|||||NM1011|9/2/2022|9/1/2023|9/2/2019|A|||
5799|NS6085010002790|1608518759108||940|||NM1011|2/8/2023|2/7/2024|2/8/2021|A|||
6467|NS6085010002790|1608518759108||940|||ND6328|2/8/2023|2/7/2024|10/2/2021|A|||
2953|NS6085030001438|1515466552584|||||NM1011|1/28/2023|1/27/2024|1/28/2019|A|||
7054|NS6085030001438|1515466552584|||||NM1011|6/24/2022|6/23/2023|6/24/2021|A|||
4173|NS6085030001438|1515466552584|||||ND6320|1/28/2023|1/27/2024|1/11/2018|A|||
4721|NS6085030001492|1518600464430||983|||NM1011|3/1/2023|2/28/2024|2/19/2018|A|||
4722|NS6085030001492|1518600464430||983|||ND6321|3/1/2023|2/28/2024|2/19/2018|A|||
4725|NS6085030001498|1519115682453|986|1002|||ND6321|3/1/2023|2/28/2024|2/22/2018|A|||
4726|NS6085030001498|1519115682453|986|1002|||NM1011|3/1/2023|2/28/2024|2/22/2018|A|||
5245|NS6085030002723|1603848558177||989|||ND6320|11/9/2022|11/8/2023|11/9/2020|A|||
7601|NS6085030003314|1673334924970||984|||ND6150|1/4/2023|1/3/2024|1/16/2023|A|||
7601|NS6085030003314|1673334924970||984|||ND6150|1/4/2023|1/3/2024|1/16/2023|A|||
6759|NS6086030003113|1644907512022|||||ND6328|2/22/2023|2/21/2024|2/22/2022|A|||
3164|NS6091010001537|1522039875264||180|||ND6321|3/29/2023|3/28/2024|3/29/2018|A|||
3165|NS6091010001537|1522039875264||180|||NM1011|3/29/2023|3/28/2024|3/29/2018|A|||
7628|NS6091020001430|1514879778460|123|144|||NM1011|1/1/2023|12/31/2023|1/4/2018|A|||
7629|NS6091020001430|1514879778460|123|144|||ND6320|1/1/2023|12/31/2023|1/4/2018|A|||
4125|NS6091020001515|1519983601714||377|||NM1011|4/9/2022|4/8/2023|4/9/2019|A|||
3910|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
6014|NS6091020001515|1519983601714||377|||NT1010|3/8/2023|3/7/2024|4/9/2019|A|||
4132|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
4132|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
4132|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
4030|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/26/2020|A|||
4030|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/26/2020|A|||
4030|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/26/2020|A|||
3910|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
3910|NS6091020001515|1519983601714||377|||NM1011|3/8/2023|3/7/2024|3/8/2018|A|||
4131|NS6091020001515|1519983601714||377|||ND6320|3/8/2023|3/7/2024|3/8/2018|A|||
4692|NS6091020001574|1524197852868||137|||NM1011|7/3/2021|7/2/2022|7/3/2020|A|||
5534|NS6091030001401|1609152090770||266|||NM1011|1/7/2022|1/6/2023|1/7/2021|A|||
6350|NS6091030001401|1609152090770||266|||NM1011|7/30/2022|7/29/2023|8/30/2021|A|||
7354|NS6091030001401|1609152090770||266|||ND6328|12/1/2022|11/30/2023|11/20/2021|A|||
5251|NS6091030001401|1609152090770||266|||NM1011|12/1/2022|11/30/2023|12/4/2017|A|||
4273|NS6091030001410|1512556382078||264|||NM1011|5/3/2022|5/2/2023|5/3/2019|A|||
4272|NS6091030001410|1512556382078||264|||NM1011|12/1/2022|11/30/2023|12/11/2017|A|||
4271|NS6091030001410|1512556382078||264|||ND6320|12/1/2022|11/30/2023|12/11/2017|A|||
5627|NS6091030001410|1512556382078||264|||NT1010|12/1/2022|11/30/2023|5/3/2019|A|||
2902|NS6091040001532|1521621031050||750|||NM1011|3/26/2018|3/26/2019|3/26/2018|A|||
4926|NS6091040001532|1597383318322||750|||NM1011|8/27/2022|8/26/2023|8/27/2018|A|||
4946|NS6091040001532|1597383318322||750|||NM1011|4/8/2023|4/7/2024|4/8/2019|A|||
4005|NS6091040001532|1597383318322||750|||NM1011|3/23/2023|3/22/2024|3/23/2020|A|||
7478|NS6091040001532|1597383318322||750|||ND6328|8/27/2022|8/26/2023|9/24/2022|A|||
4901|NS6091040001708|1533720109283||213|||ND6320|8/13/2022|8/12/2023|8/13/2018|A|||
4004|NS6091040001708|1533720109283||213|||NM1011|3/23/2023|3/22/2024|3/23/2020|A|||
4900|NS6091040001708|1533720109283||213|||NM1011|8/13/2022|8/12/2023|8/13/2018|A|||
4680|NS6091040001708|1533720109283||213|||NM1011|7/3/2022|7/2/2023|7/3/2020|A|||
4905|NS6091040001708|1533720109283||213|||NM1011|4/18/2023|4/17/2024|4/17/2019|A|||
7292|NS6091050001332|1522141047850||383|||ND6120|10/1/2022|9/30/2023|3/28/2018|A|||
4827|NS6091050001332|1506488113584||383|||NM1011|3/15/2021|3/14/2022|3/15/2019|A|||
4219|NS6091050001332|1506488113584||383|||NM1011|4/29/2021|4/28/2022|4/29/2020|A|||
5296|NS6091070001797|1540968948394||307|||ND6150|11/18/2022|11/17/2023|11/5/2018|A|||
5426|NS6091070001798|1545027471502||296|||ND6150|12/20/2022|12/19/2023|12/20/2018|A|||
5295|NS6091070001801|1540969503318|307|309|||ND6150|11/18/2021|11/17/2022|11/8/2018|A|||
2373|NS6091070001803|1540970134137|307|308|||ND6150|11/12/2020|11/12/2021|11/12/2018|A|||
2378|NS6091100001717|1534756675898|296|342|||ND6150|9/17/2022|9/16/2023|9/17/2018|A|||
2379|NS6091100001718|1534758621362||340|||ND6150|9/17/2022|9/16/2023|9/17/2018|A|||
2380|NS6091100001719|1534815509748||341|||ND6150|9/17/2022|9/16/2023|9/17/2018|A|||
2895|NS6092030001409|1512555012850||211|||NM1011|12/1/2021|11/30/2022|12/11/2017|A|||
3761|NS6092030001409|1512555012850||211|||NM1011|2/12/2022|2/11/2023|2/12/2020|A|||
2632|NS6092030001409|1512555012850||211|||ND6320|12/1/2021|11/30/2022|12/11/2017|A|||
2873|NS6092040001443|1515663675147|832|839|||NM1011|1/10/2023|1/9/2024|4/22/2019|A|||
2873|NS6092040001443|1515663675147|832|839|||NM1011|1/10/2023|1/9/2024|4/22/2019|A|||
2616|NS6092040001443|1515663675147|832|839|||ND6320|1/10/2023|1/9/2024|1/15/2018|A|||
2873|NS6092040001443|1515663675147|832|839|||NM1011|1/10/2023|1/9/2024|4/22/2019|A|||
2874|NS6092040001445|1515747498742||832|||NM1011|2/1/2023|1/31/2024|1/18/2018|A|||
2617|NS6092040001445|1515747498742||832|||ND6320|2/1/2023|1/31/2024|1/18/2018|A|||
7564|NS6092040001445|1515747498742||832|||NM1011|2/1/2023|1/31/2024|12/17/2019|A|||
2384|NS6093010001509|1519706318400|63|446|||ND6250|3/8/2023|3/7/2024|3/8/2018|A|||
3984|NS6093010001560|1523419122286||451|||NM1011|4/16/2023|4/15/2024|4/16/2018|A|||
3983|NS6093010001560|1523419122286||451|||ND6321|4/16/2023|4/15/2024|4/16/2018|A|||
3982|NS6093010001560|1523418964305||451|||ND6250|4/16/2023|4/15/2024|4/16/2018|A|||
5080|NS6093010001790|1538981021845||63|||ND6250|10/11/2021|10/10/2022|10/11/2018|A|||
3988|NS6093030001558|1523420446916||463|||NM1011|4/16/2022|4/15/2023|4/16/2018|A|||
3986|NS6093030001558|1523420363331||463|||ND6250|4/16/2022|4/15/2023|4/16/2018|A|||
3987|NS6093030001558|1523420446916||463|||ND6321|4/16/2022|4/15/2023|4/16/2018|A|||
3989|NS6093030001558|1523420446916||463|||NT1010|4/16/2022|4/15/2023|3/19/2019|A|||
3972|NS6093030001558|1523420446916||463|||NM1011|3/27/2022|3/26/2023|3/18/2020|A|||
3972|NS6093030001558|1523420446916||463|||NM1011|3/27/2022|3/26/2023|3/18/2020|A|||
3988|NS6093030001558|1523420446916||463|||NM1011|4/16/2022|4/15/2023|4/16/2018|A|||
4046|NS6093030001558|1523420446916||463|||NM1011|3/27/2022|3/26/2023|3/27/2020|A|||
4046|NS6093030001558|1523420446916||463|||NM1011|3/27/2022|3/26/2023|3/27/2020|A|||
2394|NS6093030001642|1548389600382||468|||ND6150|1/28/2023|1/27/2024|1/28/2019|A|||
2900|NS6093040001714|1534305261421||626|||NM1011|4/5/2019|4/4/2020|4/5/2019|A|||
7203|NS6093060001680|1580963298666||772|||ND6328|2/10/2023|2/9/2024|9/10/2022|A|||
4801|NS6093060001680|1532405795025||772|||NM1011|7/29/2022|7/27/2023|4/4/2019|A|||
7270|NS6093060001680|1532405795025||772|||ND6328|7/29/2022|7/27/2023|9/10/2022|A|||
4347|NS6093060001680|1580963298666||772|||NM1011|2/10/2023|2/9/2024|2/10/2020|A|||
4567|NS6093060001680|1532405795025||772|||NT1010|6/18/2022|6/17/2023|6/18/2020|A|||
4854|NS6093060001691|1533024196033||716|||NM1011|8/6/2022|8/5/2023|2/14/2020|A|||
4854|NS6093060001691|1533024196033||716|||NM1011|8/6/2022|8/5/2023|2/14/2020|A|||
4854|NS6093060001691|1533024196033||716|||NM1011|8/6/2022|8/5/2023|2/14/2020|A|||
4578|NS6093060001713|1534304010563||684|||NM1011|8/20/2022|8/19/2023|3/14/2019|A|||
3906|NS6093060001713|1534304010563||684|||NM1011|3/10/2020|3/9/2021|3/10/2020|A|||
4578|NS6093060001713|1534304010563||684|||NM1011|8/20/2022|8/19/2023|3/14/2019|A|||
4576|NS6093060001713|1534304010563||684|||ND6320|8/20/2022|8/19/2023|8/20/2018|A|||
